Terminato in 289200 iterazioni
0.700274 0.112126 1
0.777684 0.343978 1
0.066806 0.851979 0
0.635133 0.358233 1
0.399902 0.586061 0
0.625139 0.013990 1
0.055458 0.572483 0
0.868070 0.426769 1
0.384852 0.544848 0
0.186592 0.789567 0
0.305020 0.839520 0
0.750289 0.287797 1
0.167737 0.133929 1
0.486446 0.991269 0
0.834816 0.350155 1
0.330865 0.535090 0
0.462281 0.108548 1
0.879068 0.529087 1
0.960528 0.514201 1
0.887320 0.360430 1
0.100262 0.512459 0
0.374420 0.155720 1
0.084942 0.242490 0
0.582490 0.469794 1
0.787338 0.769081 1
0.259361 0.092358 1
0.608601 0.009650 1
0.380155 0.776337 0
0.143579 0.866600 0
0.767607 0.978396 0
0.216755 0.098471 1
0.513486 0.679036 0
0.207019 0.392554 0
0.208123 0.167547 1
0.906755 0.095443 1
0.527977 0.007017 1
0.607902 0.902397 0
0.162738 0.692844 0
0.144887 0.745227 0
0.162638 0.932225 0
0.514308 0.421999 1
0.024583 0.122909 0
0.431649 0.404738 1
0.899247 0.575228 1
0.271339 0.666853 0
0.553624 0.488094 1
0.765324 0.067110 1
0.167130 0.972344 0
0.459664 0.375254 1
0.139891 0.366419 0
0.470697 0.667868 0
0.373436 0.078599 1
0.570265 0.536174 1
0.771443 0.715152 1
0.281401 0.934081 0
0.647377 0.795710 0
0.356080 0.671961 0
0.918619 0.787729 1
0.076699 0.817866 0
0.362957 0.348038 1
0.484719 0.916581 0
0.836132 0.250043 1
0.983691 0.003262 1
0.222387 0.443355 0
0.378516 0.362277 1
0.809773 0.849212 0
0.030145 0.183210 0
0.927811 0.600409 1
0.719384 0.699255 1
0.315561 0.000785 1
0.633336 0.962939 0
0.796495 0.989416 0
0.634899 0.715113 0
0.777145 0.711598 1
0.532979 0.140102 1
0.059636 0.017698 1
0.056683 0.895767 0
0.267741 0.040374 1
0.899029 0.490127 1
0.483729 0.277545 1
0.852405 0.293502 1
0.126757 0.882550 0
0.476712 0.054569 1
